X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Time,Date___Tim,Address,Latitude,Longitude,Ordinance_,Violation,Ward,Neighborho,Community,Day,Tow_Zone
-93.272885,44.949938,2382,Northrop,2022-2023,4,271123306256,1/5/23 12:00 AM,8:26 AM,1/5/23 8:26 AM,2904 3RD AVE S,44.949938,-93.272885,478.1000(b),Snow emergency parking restrictions - even number address,6,Phillips West,Phillips,2,3
-93.268998,44.955994,2383,Northrop,2022-2023,4,271123306255,1/5/23 12:00 AM,8:19 AM,1/5/23 8:19 AM,2536 5TH AVE S,44.955994,-93.268998,478.1000(b),Snow emergency parking restrictions - even number address,6,Phillips West,Phillips,2,3
-93.268995,44.956145,2384,Northrop,2022-2023,4,271123306254,1/5/23 12:00 AM,8:18 AM,1/5/23 8:18 AM,2532 5TH AVE S,44.956145,-93.268995,478.1000(b),Snow emergency parking restrictions - even number address,6,Phillips West,Phillips,2,3
-93.268989,44.9562020000001,2385,Northrop,2022-2023,4,271123306253,1/5/23 12:00 AM,8:17 AM,1/5/23 8:17 AM,2530 5TH AVE S,44.956202,-93.268989,478.1000(b),Snow emergency parking restrictions - even number address,6,Phillips West,Phillips,2,3
-93.268951,44.9582820000001,2386,Northrop,2022-2023,4,271123306252,1/5/23 12:00 AM,8:14 AM,1/5/23 8:14 AM,2420 5TH AVE S,44.958282,-93.268951,478.1000(b),Snow emergency parking restrictions - even number address,6,Phillips West,Phillips,2,3
-93.26901,44.9583910000001,2387,Northrop,2022-2023,4,271123306251,1/5/23 12:00 AM,8:11 AM,1/5/23 8:11 AM,2418 5TH AVE S,44.958391,-93.26901,478.1000(b),Snow emergency parking restrictions - even number address,6,Phillips West,Phillips,2,3
-93.2690269999999,44.9587890000001,2388,Northrop,2022-2023,4,271123306250,1/5/23 12:00 AM,8:06 AM,1/5/23 8:06 AM,2404 5TH AVE S,44.958789,-93.269027,478.1000(b),Snow emergency parking restrictions - even number address,6,Phillips West,Phillips,2,3
-93.307106,45.021846,2389,Northrop,2022-2023,4,271123306070,1/6/23 12:00 AM,3:00 PM,1/6/23 3:00 PM,3639 OLIVER AVE N,45.021846,-93.307106,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,2,1
-93.3057879999999,45.0216550000001,2390,Northrop,2022-2023,4,271123306069,1/6/23 12:00 AM,2:56 PM,1/6/23 2:56 PM,3641 NEWTON AVE N,45.021655,-93.305788,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,2,1
-93.305774,45.020635,2391,Northrop,2022-2023,4,271123306068,1/6/23 12:00 AM,2:54 PM,1/6/23 2:54 PM,3601 NEWTON AVE N,45.020635,-93.305774,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,2,1
-93.305758,45.0192300000001,2392,Northrop,2022-2023,4,271123306067,1/6/23 12:00 AM,2:52 PM,1/6/23 2:52 PM,3519 NEWTON AVE N,45.01923,-93.305758,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,2,1
-93.305671,45.0185940000001,2393,Northrop,2022-2023,4,271123306066,1/6/23 12:00 AM,2:50 PM,1/6/23 2:50 PM,3501 NEWTON AVE N,45.018594,-93.305671,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,2,1
-93.3057019999999,45.0110750000001,2394,Northrop,2022-2023,4,271123306065,1/6/23 12:00 AM,2:46 PM,1/6/23 2:46 PM,2951 NEWTON AVE N,45.011075,-93.305702,478.1000(c),Snow emergency parking restrictions - odd number address,5,Jordan,Near North,2,1
-93.305711,45.0091610000001,2395,Northrop,2022-2023,4,271123306064,1/6/23 12:00 AM,2:44 PM,1/6/23 2:44 PM,2819 NEWTON AVE N,45.009161,-93.305711,478.1000(c),Snow emergency parking restrictions - odd number address,5,Jordan,Near North,2,1
-93.305686,45.0065520000001,2396,Northrop,2022-2023,4,271123306063,1/6/23 12:00 AM,2:41 PM,1/6/23 2:41 PM,2619 NEWTON AVE N,45.006552,-93.305686,478.1000(c),Snow emergency parking restrictions - odd number address,5,Jordan,Near North,2,1
-93.3044859999999,45.015294,2397,Northrop,2022-2023,4,271123306062,1/6/23 12:00 AM,2:35 PM,1/6/23 2:35 PM,3307 MORGAN AVE N,45.015294,-93.304486,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,2,1
-93.304448,45.0158280000001,2398,Northrop,2022-2023,4,271123306061,1/6/23 12:00 AM,2:34 PM,1/6/23 2:34 PM,3331 MORGAN AVE N,45.015828,-93.304448,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,2,1
-93.30445,45.017928,2399,Northrop,2022-2023,4,271123306060,1/6/23 12:00 AM,2:32 PM,1/6/23 2:32 PM,3435 MORGAN AVE N,45.017928,-93.30445,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,2,1
-93.3044619999999,45.018112,2400,Northrop,2022-2023,4,271123306059,1/6/23 12:00 AM,2:30 PM,1/6/23 2:30 PM,3447 MORGAN AVE N,45.018112,-93.304462,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,2,1
-93.294787,45.0295360000001,2401,Northrop,2022-2023,4,271123306058,1/6/23 12:00 AM,2:08 PM,1/6/23 2:08 PM,1205 41ST AVE N,45.029536,-93.294787,478.1000(c),Snow emergency parking restrictions - odd number address,4,Webber - Camden,Camden,2,1
-93.296737,45.0295780000001,2402,Northrop,2022-2023,4,271123306057,1/6/23 12:00 AM,2:06 PM,1/6/23 2:06 PM,1325 41ST AVE N,45.029578,-93.296737,478.1000(c),Snow emergency parking restrictions - odd number address,4,Webber - Camden,Camden,2,1
-93.2978199999999,45.02759,2403,Northrop,2022-2023,4,271123306056,1/6/23 12:00 AM,2:04 PM,1/6/23 2:04 PM,1417 40TH AVE N,45.02759,-93.29782,478.1000(c),Snow emergency parking restrictions - odd number address,4,Webber - Camden,Camden,2,1
-93.29243,45.0275960000001,2404,Northrop,2022-2023,4,271123306055,1/6/23 12:00 AM,2:00 PM,1/6/23 2:00 PM,1007 40TH AVE N,45.027596,-93.29243,478.1000(c),Snow emergency parking restrictions - odd number address,4,Webber - Camden,Camden,2,1
-93.291577,45.0275510000001,2405,Northrop,2022-2023,4,271123306054,1/6/23 12:00 AM,1:58 PM,1/6/23 1:58 PM,917 40TH AVE N,45.027551,-93.291577,478.1000(c),Snow emergency parking restrictions - odd number address,4,Webber - Camden,Camden,2,1
-93.2869259999999,45.0257360000001,2406,Northrop,2022-2023,4,271123306053,1/6/23 12:00 AM,1:52 PM,1/6/23 1:52 PM,601 39TH AVE N,45.025736,-93.286926,478.1000(c),Snow emergency parking restrictions - odd number address,4,Webber - Camden,Camden,2,1
-93.294971,45.020359,2407,Northrop,2022-2023,4,271123306052,1/6/23 12:00 AM,1:34 PM,1/6/23 1:34 PM,1213 36TH AVE N,45.020359,-93.294971,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,2,1
-93.29355,45.0185520000001,2408,Northrop,2022-2023,4,271123306051,1/6/23 12:00 AM,1:10 PM,1/6/23 1:10 PM,1105 35TH AVE N,45.018552,-93.29355,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,2,1
-93.289252,45.0167000000001,2409,Northrop,2022-2023,4,271123306050,1/6/23 12:00 AM,1:04 PM,1/6/23 1:04 PM,725 34TH AVE N,45.0167,-93.289252,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,2,1
-93.290023,45.0166850000001,2410,Northrop,2022-2023,4,271123306049,1/6/23 12:00 AM,1:02 PM,1/6/23 1:02 PM,811 34TH AVE N,45.016685,-93.290023,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,2,1
-93.296284,45.0167510000001,2411,Northrop,2022-2023,4,271123306048,1/6/23 12:00 AM,12:58 PM,1/6/23 12:58 PM,1313 34TH AVE N,45.016751,-93.296284,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,2,1
-93.31053,45.016827,2412,Northrop,2022-2023,4,271123306047,1/6/23 12:00 AM,12:52 PM,1/6/23 12:52 PM,2321 34TH AVE N,45.016827,-93.31053,478.1000(c),Snow emergency parking restrictions - odd number address,4,Cleveland,Camden,2,1
-93.315086,45.0150350000001,2413,Northrop,2022-2023,4,271123306046,1/6/23 12:00 AM,12:48 PM,1/6/23 12:48 PM,2707 33RD AVE N,45.015035,-93.315086,478.1000(c),Snow emergency parking restrictions - odd number address,4,Cleveland,Camden,2,1
-93.30745,45.015068,2414,Northrop,2022-2023,4,271123306045,1/6/23 12:00 AM,12:39 PM,1/6/23 12:39 PM,2143 33RD AVE N,45.015068,-93.30745,478.1000(c),Snow emergency parking restrictions - odd number address,4,Folwell,Camden,2,1
-93.292176,45.0122420000001,2415,Northrop,2022-2023,4,271123306044,1/6/23 12:00 AM,12:26 PM,1/6/23 12:26 PM,1015 31ST AVE N,45.012242,-93.292176,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,2,1
-93.288271,45.012252,2416,Northrop,2022-2023,4,271123306043,1/6/23 12:00 AM,12:24 PM,1/6/23 12:24 PM,709 31ST AVE N,45.012252,-93.288271,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,2,1
-93.280691,45.0037170000001,2417,Northrop,2022-2023,4,271123306042,1/6/23 12:00 AM,12:19 PM,1/6/23 12:19 PM,205 24TH AVE N,45.003717,-93.280691,478.1000(c),Snow emergency parking restrictions - odd number address,5,Hawthorne,Near North,2,1
-93.297587,45.033349,2418,Northrop,2022-2023,4,271123306041,1/6/23 12:00 AM,10:53 AM,1/6/23 10:53 AM,1407 43RD AVE N,45.033349,-93.297587,478.1000(c),Snow emergency parking restrictions - odd number address,4,Webber - Camden,Camden,2,1
-93.3094589999999,45.0334,2419,Northrop,2022-2023,4,271123306040,1/6/23 12:00 AM,10:43 AM,1/6/23 10:43 AM,2221 43RD AVE N,45.0334,-93.309459,478.1000(c),Snow emergency parking restrictions - odd number address,4,Victory,Camden,2,1
-93.313006,45.0277340000001,2420,Northrop,2022-2023,4,271123306039,1/6/23 12:00 AM,10:36 AM,1/6/23 10:36 AM,2521 40TH AVE N,45.027734,-93.313006,478.1000(c),Snow emergency parking restrictions - odd number address,4,Victory,Camden,2,1
-93.316584,45.0277340000001,2421,Northrop,2022-2023,4,271123306037,1/6/23 12:00 AM,10:32 AM,1/6/23 10:32 AM,2809 40TH AVE N,45.027734,-93.316584,478.1000(c),Snow emergency parking restrictions - odd number address,4,Victory,Camden,2,1
-93.315503,45.0259150000001,2422,Northrop,2022-2023,4,271123306036,1/6/23 12:00 AM,10:30 AM,1/6/23 10:30 AM,2715 39TH AVE N,45.025915,-93.315503,478.1000(c),Snow emergency parking restrictions - odd number address,4,Victory,Camden,2,1
-93.3088979999999,45.0457920000001,2423,Northrop,2022-2023,4,271123306035,1/6/23 12:00 AM,9:59 AM,1/6/23 9:59 AM,2145 50TH AVE N,45.045792,-93.308898,478.1000(c),Snow emergency parking restrictions - odd number address,4,Shingle Creek,Camden,2,1
-93.3179259999999,45.0512810000001,2424,Northrop,2022-2023,4,271123306034,1/6/23 12:00 AM,9:52 AM,1/6/23 9:52 AM,2825 53RD AVE N,45.051281,-93.317926,478.1000(c),Snow emergency parking restrictions - odd number address,0, , ,3,0
-93.318463,45.0513080000001,2425,Northrop,2022-2023,4,271123306033,1/6/23 12:00 AM,9:50 AM,1/6/23 9:50 AM,2907 53RD AVE N,45.051308,-93.318463,478.1000(c),Snow emergency parking restrictions - odd number address,0, , ,3,0
-93.289678,45.0421260000001,2426,Northrop,2022-2023,4,271123306032,1/6/23 12:00 AM,9:20 AM,1/6/23 9:20 AM,721 48TH AVE N,45.042126,-93.289678,478.1000(c),Snow emergency parking restrictions - odd number address,4,Lind - Bohanon,Camden,3,1
-93.291098,45.0403140000001,2427,Northrop,2022-2023,4,271123306030,1/6/23 12:00 AM,9:11 AM,1/6/23 9:11 AM,825 47TH AVE N,45.040314,-93.291098,478.1000(c),Snow emergency parking restrictions - odd number address,4,Lind - Bohanon,Camden,3,1
-93.289145,45.0402800000001,2428,Northrop,2022-2023,4,271123306029,1/6/23 12:00 AM,9:07 AM,1/6/23 9:07 AM,703 47TH AVE N,45.04028,-93.289145,478.1000(c),Snow emergency parking restrictions - odd number address,4,Lind - Bohanon,Camden,3,1
-93.287926,45.0403240000001,2429,Northrop,2022-2023,4,271123306028,1/6/23 12:00 AM,9:05 AM,1/6/23 9:05 AM,607 47TH AVE N,45.040324,-93.287926,478.1000(c),Snow emergency parking restrictions - odd number address,4,Lind - Bohanon,Camden,3,1
-93.2906139999999,45.03545,2430,Northrop,2022-2023,4,271123306027,1/6/23 12:00 AM,8:57 AM,1/6/23 8:57 AM,807 44TH AVE N,45.03545,-93.290614,478.1000(c),Snow emergency parking restrictions - odd number address,4,Lind - Bohanon,Camden,3,1
-93.317447,45.0150610000001,2431,Northrop,2022-2023,4,271123306026,1/5/23 12:00 AM,2:33 PM,1/5/23 2:33 PM,2910 33RD AVE N,45.015061,-93.317447,478.1000(b),Snow emergency parking restrictions - even number address,4,Cleveland,Camden,3,1
-93.296078,45.014933,2432,Northrop,2022-2023,4,271123306025,1/5/23 12:00 AM,2:20 PM,1/5/23 2:20 PM,1304 33RD AVE N,45.014933,-93.296078,478.1000(b),Snow emergency parking restrictions - even number address,4,Folwell,Camden,3,1
-93.289262,45.0122430000001,2433,Northrop,2022-2023,4,271123306024,1/5/23 12:00 AM,2:06 PM,1/5/23 2:06 PM,730 31ST AVE N,45.012243,-93.289262,478.1000(b),Snow emergency parking restrictions - even number address,5,Hawthorne,Near North,3,1
-93.285062,45.0119980000001,2434,Northrop,2022-2023,4,271123306023,1/5/23 12:00 AM,2:04 PM,1/5/23 2:04 PM,404 31ST AVE N,45.011998,-93.285062,478.1000(b),Snow emergency parking restrictions - even number address,5,Hawthorne,Near North,3,1
-93.305007,45.0385020000001,2435,Northrop,2022-2023,4,271123306021,1/5/23 12:00 AM,1:16 PM,1/5/23 1:16 PM,1920 46TH AVE N,45.038502,-93.305007,478.1000(b),Snow emergency parking restrictions - even number address,4,Webber - Camden,Camden,3,1
-93.305262,45.038489,2436,Northrop,2022-2023,4,271123306020,1/5/23 12:00 AM,1:15 PM,1/5/23 1:15 PM,1924 46TH AVE N,45.038489,-93.305262,478.1000(b),Snow emergency parking restrictions - even number address,4,Webber - Camden,Camden,3,1
-93.303798,45.033373,2437,Northrop,2022-2023,4,271123306019,1/5/23 12:00 AM,12:53 PM,1/5/23 12:53 PM,1900 43RD AVE N,45.033373,-93.303798,478.1000(b),Snow emergency parking restrictions - even number address,4,Webber - Camden,Camden,3,1
-93.309208,45.0334,2438,Northrop,2022-2023,4,271123306018,1/5/23 12:00 AM,12:48 PM,1/5/23 12:48 PM,2210 43RD AVE N,45.0334,-93.309208,478.1000(b),Snow emergency parking restrictions - even number address,4,Victory,Camden,3,1
-93.314062,45.0333620000001,2439,Northrop,2022-2023,4,271123306017,1/5/23 12:00 AM,12:43 PM,1/5/23 12:43 PM,2600 43RD AVE N,45.033362,-93.314062,478.1000(b),Snow emergency parking restrictions - even number address,4,Victory,Camden,3,1
-93.3130199999999,45.025924,2440,Northrop,2022-2023,4,271123306016,1/5/23 12:00 AM,12:38 PM,1/5/23 12:38 PM,2524 39TH AVE N,45.025924,-93.31302,478.1000(b),Snow emergency parking restrictions - even number address,4,Victory,Camden,3,1
-93.313722,45.025925,2441,Northrop,2022-2023,4,271123306015,1/5/23 12:00 AM,12:35 PM,1/5/23 12:35 PM,2600 39TH AVE N,45.025925,-93.313722,478.1000(b),Snow emergency parking restrictions - even number address,4,Victory,Camden,3,1
-93.308978,45.0458,2442,Northrop,2022-2023,4,271123306014,1/5/23 12:00 AM,11:56 AM,1/5/23 11:56 AM,2142 50TH AVE N,45.0458,-93.308978,478.1000(b),Snow emergency parking restrictions - even number address,4,Shingle Creek,Camden,3,1
-93.287951,45.0493420000001,2443,Northrop,2022-2023,4,271123306013,1/5/23 12:00 AM,11:40 AM,1/5/23 11:40 AM,600 52ND AVE N,45.049342,-93.287951,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,3,1
-93.291813,45.0493300000001,2444,Northrop,2022-2023,4,271123306012,1/5/23 12:00 AM,11:39 AM,1/5/23 11:39 AM,900 52ND AVE N,45.04933,-93.291813,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,3,1
-93.292019,45.049357,2445,Northrop,2022-2023,4,271123306011,1/5/23 12:00 AM,11:38 AM,1/5/23 11:38 AM,908 52ND AVE N,45.049357,-93.292019,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,3,1
-93.29202,45.049358,2446,Northrop,2022-2023,4,271123306010,1/5/23 12:00 AM,11:37 AM,1/5/23 11:37 AM,910 52ND AVE N,45.049358,-93.29202,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,3,1
-93.29248,45.0493480000001,2447,Northrop,2022-2023,4,271123306009,1/5/23 12:00 AM,11:35 AM,1/5/23 11:35 AM,914 52ND AVE N,45.049348,-93.29248,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,3,1
-93.292522,45.0493430000001,2448,Northrop,2022-2023,4,271123306008,1/5/23 12:00 AM,11:35 AM,1/5/23 11:35 AM,916 52ND AVE N,45.049343,-93.292522,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,3,1
-93.292606,45.04934,2449,Northrop,2022-2023,4,271123306007,1/5/23 12:00 AM,11:33 AM,1/5/23 11:33 AM,918 52ND AVE N,45.04934,-93.292606,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,3,1
-93.292611,45.049356,2450,Northrop,2022-2023,4,271123306006,1/5/23 12:00 AM,11:32 AM,1/5/23 11:32 AM,920 52ND AVE N,45.049356,-93.292611,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,3,1
-93.291836,45.0384960000001,2451,Northrop,2022-2023,4,271123306005,1/5/23 12:00 AM,11:26 AM,1/5/23 11:26 AM,902 46TH AVE N,45.038496,-93.291836,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,3,1
-93.292211,45.03848,2452,Northrop,2022-2023,4,271123306004,1/5/23 12:00 AM,11:24 AM,1/5/23 11:24 AM,912 46TH AVE N,45.03848,-93.292211,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,3,1
-93.294291,45.0384480000001,2453,Northrop,2022-2023,4,271123306003,1/5/23 12:00 AM,11:22 AM,1/5/23 11:22 AM,1102 46TH AVE N,45.038448,-93.294291,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,3,1
-93.290442,45.035464,2454,Northrop,2022-2023,4,271123306002,1/5/23 12:00 AM,11:18 AM,1/5/23 11:18 AM,806 44TH AVE N,45.035464,-93.290442,478.1000(b),Snow emergency parking restrictions - even number address,4,Lind - Bohanon,Camden,3,1
-93.281255,45.01766,2455,Northrop,2022-2023,4,271123305768,1/4/23 12:00 AM,10:15 PM,1/4/23 10:15 PM,3423 2ND ST N,45.01766,-93.281255,478.1000(a),Snow emergency parking restrictions - snow emergency route,4,McKinley,Camden,3,1
-93.281124,45.0168200000001,2456,Northrop,2022-2023,4,271123305767,1/4/23 12:00 AM,10:10 PM,1/4/23 10:10 PM,3401 2ND ST N,45.01682,-93.281124,478.1000(a),Snow emergency parking restrictions - snow emergency route,4,McKinley,Camden,3,1
-93.281043,45.016147,2457,Northrop,2022-2023,4,271123305766,1/4/23 12:00 AM,10:06 PM,1/4/23 10:06 PM,3343 2ND ST N,45.016147,-93.281043,478.1000(a),Snow emergency parking restrictions - snow emergency route,4,McKinley,Camden,3,1
-93.2802379999999,45.0045470000001,2458,Northrop,2022-2023,4,271123305765,1/4/23 12:00 AM,9:53 PM,1/4/23 9:53 PM,2425 2ND ST N,45.004547,-93.280238,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Hawthorne,Near North,3,1
-93.280163,45.0043240000001,2459,Northrop,2022-2023,4,271123305764,1/4/23 12:00 AM,9:45 PM,1/4/23 9:45 PM,2418 2ND ST N,45.004324,-93.280163,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Hawthorne,Near North,3,1
-93.2801489999999,45.004418,2460,Northrop,2022-2023,4,271123305763,1/4/23 12:00 AM,9:43 PM,1/4/23 9:43 PM,2420 2ND ST N,45.004418,-93.280149,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Hawthorne,Near North,2,1
-93.2801719999999,45.0044750000001,2461,Northrop,2022-2023,4,271123305762,1/4/23 12:00 AM,9:37 PM,1/4/23 9:37 PM,2424 2ND ST N,45.004475,-93.280172,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Hawthorne,Near North,2,1
-93.2801499999999,45.004537,2462,Northrop,2022-2023,4,271123305761,1/4/23 12:00 AM,9:36 PM,1/4/23 9:36 PM,2426 2ND ST N,45.004537,-93.28015,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Hawthorne,Near North,2,1
-93.2801499999999,45.0046140000001,2463,Northrop,2022-2023,4,271123305760,1/4/23 12:00 AM,9:32 PM,1/4/23 9:32 PM,2428 2ND ST N,45.004614,-93.28015,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Hawthorne,Near North,2,1
-93.2801699999999,45.0046530000001,2464,Northrop,2022-2023,4,271123305759,1/4/23 12:00 AM,9:30 PM,1/4/23 9:30 PM,2430 2ND ST N,45.004653,-93.28017,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Hawthorne,Near North,2,1
-93.280136,45.0047960000001,2465,Northrop,2022-2023,4,271123305758,1/4/23 12:00 AM,9:26 PM,1/4/23 9:26 PM,2432 2ND ST N,45.004796,-93.280136,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Hawthorne,Near North,2,1
-93.280332,45.0030090000001,2466,Northrop,2022-2023,4,271123305757,1/4/23 12:00 AM,9:21 PM,1/4/23 9:21 PM,2307 2ND ST N,45.003009,-93.280332,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Hawthorne,Near North,2,1
-93.280154,45.000056,2467,Northrop,2022-2023,4,271123305756,1/4/23 12:00 AM,9:16 PM,1/4/23 9:16 PM,2024 2ND ST N,45.000056,-93.280154,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Hawthorne,Near North,2,1
-93.2801689999999,45.0001280000001,2468,Northrop,2022-2023,4,271123305755,1/4/23 12:00 AM,9:15 PM,1/4/23 9:15 PM,2026 2ND ST N,45.000128,-93.280169,478.1000(a),Snow emergency parking restrictions - snow emergency route,5,Hawthorne,Near North,2,1
-93.274954,44.987966,2469,Northrop,2022-2023,4,271123305754,1/4/23 12:00 AM,9:08 PM,1/4/23 9:08 PM,608 2ND ST N,44.987966,-93.274954,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,North Loop,Central,2,1
-93.274546,44.9876870000001,2470,Northrop,2022-2023,4,271123305753,1/4/23 12:00 AM,9:06 PM,1/4/23 9:06 PM,528 2ND ST N,44.987687,-93.274546,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,North Loop,Central,2,1
-93.274376,44.987559,2471,Northrop,2022-2023,4,271123305752,1/4/23 12:00 AM,9:04 PM,1/4/23 9:04 PM,526 2ND ST N,44.987559,-93.274376,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,North Loop,Central,2,1
-93.274328,44.9875270000001,2472,Northrop,2022-2023,4,271123305751,1/4/23 12:00 AM,9:02 PM,1/4/23 9:02 PM,522 2ND ST N,44.987527,-93.274328,478.1000(a),Snow emergency parking restrictions - snow emergency route,3,North Loop,Central,2,1
-93.268925,44.921322,2473,Northrop,2022-2023,4,271123305524,1/6/23 12:00 AM,9:10 AM,1/6/23 9:10 AM,4511 5TH AVE S,44.921322,-93.268925,478.1000(c),Snow emergency parking restrictions - odd number address,8,Regina,Nokomis,2,5
-93.2688669999999,44.927847,2474,Northrop,2022-2023,4,271123305523,1/6/23 12:00 AM,9:02 AM,1/6/23 9:02 AM,4125 5TH AVE S,44.927847,-93.268867,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,2,5
-93.268857,44.931698,2475,Northrop,2022-2023,4,271123305522,1/6/23 12:00 AM,8:58 AM,1/6/23 8:58 AM,3917 5TH AVE S,44.931698,-93.268857,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,2,5
-93.268855,44.9366900000001,2476,Northrop,2022-2023,4,271123305521,1/6/23 12:00 AM,8:55 AM,1/6/23 8:55 AM,3637 5TH AVE S,44.93669,-93.268855,478.1000(c),Snow emergency parking restrictions - odd number address,8,Central,Powderhorn,2,5
-93.2690249999999,44.9473620000001,2477,Northrop,2022-2023,4,271123305518,1/6/23 12:00 AM,8:43 AM,1/6/23 8:43 AM,3029 5TH AVE S,44.947362,-93.269025,478.1000(c),Snow emergency parking restrictions - odd number address,9,Central,Powderhorn,2,5
-93.3035819999999,44.912836,2478,Northrop,2022-2023,4,271123305517,1/5/23 12:00 AM,1:17 PM,1/5/23 1:17 PM,5830 WASHBURN AVE S,44.912836,-93.303582,478.1000(b),Snow emergency parking restrictions - even number address,13,Lynnhurst,Southwest,2,5
-93.3035839999999,44.8992840000001,2479,Northrop,2022-2023,4,271123305516,1/5/23 12:00 AM,12:56 PM,1/5/23 12:56 PM,5712 LOGAN AVE S,44.899284,-93.303584,478.1000(b),Snow emergency parking restrictions - even number address,13,Armatage,Southwest,2,5
-93.2689559999999,44.9212920000001,2480,Northrop,2022-2023,4,271123305515,1/5/23 12:00 AM,10:50 AM,1/5/23 10:50 AM,4500 5TH AVE S,44.921292,-93.268956,478.1000(b),Snow emergency parking restrictions - even number address,8,Regina,Nokomis,2,5
-93.2689119999999,44.9254720000001,2481,Northrop,2022-2023,4,271123305514,1/5/23 12:00 AM,10:47 AM,1/5/23 10:47 AM,4252 5TH AVE S,44.925472,-93.268912,478.1000(b),Snow emergency parking restrictions - even number address,8,Regina,Nokomis,2,5
-93.268944,44.9383690000001,2482,Northrop,2022-2023,4,271123305513,1/5/23 12:00 AM,10:03 AM,1/5/23 10:03 AM,3554 5TH AVE S,44.938369,-93.268944,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.268904,44.939899,2483,Northrop,2022-2023,4,271123305512,1/5/23 12:00 AM,10:01 AM,1/5/23 10:01 AM,3448 5TH AVE S,44.939899,-93.268904,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.268961,44.941916,2484,Northrop,2022-2023,4,271123305511,1/5/23 12:00 AM,9:58 AM,1/5/23 9:58 AM,3336 5TH AVE S,44.941916,-93.268961,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.26903,44.9442320000001,2485,Northrop,2022-2023,4,271123305510,1/5/23 12:00 AM,9:55 AM,1/5/23 9:55 AM,3220 5TH AVE S,44.944232,-93.26903,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2689569999999,44.9453040000001,2486,Northrop,2022-2023,4,271123305509,1/5/23 12:00 AM,9:51 AM,1/5/23 9:51 AM,3140 5TH AVE S,44.945304,-93.268957,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
-93.2690219999999,44.945369,2487,Northrop,2022-2023,4,271123305508,1/5/23 12:00 AM,9:47 AM,1/5/23 9:47 AM,3126 5TH AVE S,44.945369,-93.269022,478.1000(b),Snow emergency parking restrictions - even number address,9,Central,Powderhorn,2,5
